_id,ov,classeDeRisco,cliente,compromissoTotal,condicaoDePagamento,contaCredito,dataCriacao,emissorCliente,grauDeUtilizacao,limiteDeCredito,moeda,motivo,pedidosPendentes,razaoEspecial,saldo,saldoDuplicatas,totalDeCredito,totalDeCreditoComImposto,valorVendas
5ffd87aac5f47351ce59e862,6646108,3,DORI ALIMENTOS LTDA,2271765.04,V017,57575,11.01.2021,57575,999.99,0,BRL,Verif.estática,692793.65,0,0,1578971.39,21137.6,27623,692793.65
5ffd8b16c5f47351ce5dc261,6576455,2,ROHM AND HAAS QUIMICA LTDA,0,V010,3340,09.10.2020,3340,0,0,BRL,Verif.estática,0,0,0,0,29073.92,40774.4,0
5ffd8c10c5f47351ce5f0ff0,1328443,4,CTM IND COM EMBALAGENS LTDA,815708.08,V053,8579,27.10.2020,8579,65.26,1250000,BRL,Verif.estática,83301.14,27655.01,0,760061.95,436297,0.02,83301.14
5ffd9245c5f47351ce66221b,1335510,4,CTM IND COM EMBALAGENS LTDA,857893.79,V053,8579,24.12.2020,8579,68.63,1250000,BRL,Verif.estática,125486.85,27655.01,0,760061.95,578968.32,690814.47,125486.85
5ffd9469c5f47351ce6911fd,6642706,4,SETA EMBALAGENS LTDA,2364323.83,V574,45116,05.01.2021,47500,999.99,0,BRL,Verif.estática,348170.91,0,0,2016152.92,13468.98,15206.91,348170.91
5ffd9524c5f47351ce69b4f8,1334274,R0,COMERCIO DE VEICULOS,0,0001,74056,15.12.2020,74056,0,0,BRL,Verif.estática,56158.3,0,0,56158.3,20013.65,20013.65,56158.3
5ffd9899c5f47351ce6d2791,6590647,CA+,JOMARCA INDL. DE PARAFUSOS LTDA,86413.78,V013,4563,28.10.2020,4563,52.37,165000,BRL,Verif.estática,34461.39,284.53,0,52236.92,74107.65,103931.48,34461.39
5ffd9eaac5f47351ce741f78,6576519,CB-,ENVISION INDUSTRIA DE PRODUTOS,2069131.27,FM60,55029,09.10.2020,55029,73.9,2800000,BRL,Part.mais ant.,342242.18,0,0,1726889.09,4158.44,4158.44,342242.18
5ffd9f97c5f47351ce758294,6646571,4,BERICAP DO BRASIL LTDA,1853136.29,V015,3475,12.01.2021,3475,149.45,1240000,BRL,Verif.estática,1480798.48,0,0,372337.81,19146.37,26851.61,1480798.48
5ffda030c5f47351ce76e583,6646614,4,NORVINCO INDUSTRIA DE EMBALAGEM,1285325.24,V001,15293,12.01.2021,15293,321.33,400000,BRL,Verif.estática,393230.94,227791.59,0,1119885.89,14619.06,17443.2,393230.94
5ffda8fec5f47351ce81594e,6643709,4,UNILEVER BRASIL INDUSTRIAL LTDA,74565184.6,V448,6242,07.01.2021,26571,70.34,106000000,BRL,Part.mais ant.,6610611.6,0,0,67954573,451661.22,564732.41,6610611.6
5ffdab4ac5f47351ce855e3e,1314822,RAJ,BENTOMAR IND E COM DE MIN LTDA,9005.4,PANT,16451,15.07.2020,53349,0,0,BRL,Data cliente,58702.06,122450.62,0,54743.16,35226.24,1.56,58702.06
5ffdab82c5f47351ce85989d,6619030,CB-,MERCURIO ALIMENTOS S/A,804561.02,V008,59985,07.12.2020,59985,121.9,660000,BRL,Reserva,569901.58,0,0,234659.44,67239.93,72301,569901.58
5ffdac8ec5f47351ce87460a,6582562,3,HALEX ISTAR INDUSTRIA FARMACEUTICA,1096346.93,V050,3098,16.10.2020,68088,81.21,1350000,BRL,Verif.estática,602211.16,0,0,494135.77,79200,90000,602211.16
5ffdae50c5f47351ce88ca22,1337041,RA,EMBALAGENS JAGUARE LTDA,147408.14,V001,450,08.01.2021,450,0,0,BRL,Verif.estática,0,147408.14,0,0,123542.05,147408.14,0
5ffdb42ac5f47351ce8e4ca3,6607674,4,TROPICAL IMPORTACAO E EXPORTACAO,197943.9,V071,25359,23.11.2020,25359,56.56,350000,BRL,Verif.estática,115615.5,0,0,82328.4,193793.6,220220,115615.5
5ffdb886c5f47351ce920ed6,6600258,2,EBP - EMPRESA BRASILEIRA DE,43617.39,V001,52256,16.11.2020,54410,0,0,BRL,Data cliente,0,78177.39,0,34560,13939.2,15840,0
5ffdb8dcc5f47351ce9252e6,1337268,R0,CONFISCO CONS.FISCAL CONTAB S/S LTD,960,0001,33627,12.01.2021,33627,0,0,BRL,Verif.estática,0,960,0,0,787.2,960,0
5ffdba23c5f47351ce938245,6600274,2,EBP - EMPRESA BRASILEIRA DE,26193.39,V001,52256,16.11.2020,54410,0,0,BRL,Verif.estática,17424,78177.39,0,34560,10841.6,12320,17424
5ffdc3f5c5f47351ce9dee07,6617258,RA,GAASA E ALIMENTOS LTDA,15988.42,V001,3462,04.12.2020,3462,0,0,BRL,Verif.estática,0,27132,0,11143.58,25232.76,27132,0
5ffdcf3ec5f47351ceabfdfe,56608212,F3,TUICIAL INDUSTRIA GRAFICA E EDITORA,956517.74,V102,14588,24.11.2020,14588,76.52,1250000,BRL,Verif.estática,52131.93,0,0,904385.81,108659.32,129651.21,52131.93
5ffdd222c5f47351ceae8f54,6643514,4,UNILEVER BRASIL INDUSTRIAL LTD,71549674.39,V448,6242,07.01.2021,52063,67.5,106000000,BRL,Part.mais ant.,7080157.93,0,0,64469516.46,246109.11,333979.81,7080157.93
5ffdd5e0c5f47351ceb38b4a,6647282,CB-,LOJAS RENNER S A,587598.6,V009,66420,12.01.2021,66420,34.21,1717500,BRL,Part.mais ant.,69510.6,0,0,657109.2,18629.6,24345.5,69510.6
5ffddbf4c5f47351ceba3a8c,6644689,4,PLASTIPAK  PACKAGING DO BRASIL LTDA,899306.31,V017,3169,08.01.2021,3169,32.12,2800000,BRL,Verif.estática,83548.72,0,0,815757.59,26280.52,36856.82,83548.72
5ffde087c5f47351cebe1cc6,6593762,SA+,E N N EMBALAGENS LTDA,11317.9,V027,59683,04.11.2020,59683,45.27,25000,BRL,Verif.estática,0,0,0,11317.9,8850.1,11263.77,0
5ffde4d2c5f47351cec2643d,1332368,2,CANTA CLARO INDUSTRIA DE EMBALAGENS,232131.14,V102,41007,30.11.2020,41007,46.43,500000,BRL,Verif.estática,0,0,0,232131.14,220661.2,263288.93,0
5ffde796c5f47351cec5c87a,6600350,4,VIVA ALIMENTOS LTDA,134170.03,V009,68178,16.11.2020,68178,44.72,300000,BRL,Data cliente,99004.59,0,0,35165.44,19920.36,24293.12,99004.59
5ffde81cc5f47351cec63a99,6590667,SA+,GLOBOFRUTAS AGROPECUARIA LTDA,168661.26,V041,53304,28.10.2020,53304,56.22,300000,BRL,Verif.estática,33935.14,0,0,134726.12,40804.61,43875.16,33935.14
5ffdea7ac5f47351cec8b52a,1320055,RA,VM PACK SOLUCOES,135204.02,V001,78643,22.08.2020,78643,0,0,BRL,Verif.estática,0,135204.02,0,0,107371.9,128114.2,0
5ffdf3f3c5f47351ced3a522,6611246,RA,LEPLAST IND. COMERCIO E,1745.18,V001,50055,27.11.2020,50055,999.99,0,BRL,Verif.estática,30925.37,29180.19,0,0,7039.43,8399.32,30925.37
5ffdf4fdc5f47351ced5210c,6647293,3,BIC AMAZONIA S.A,699005.27,V017,51491,12.01.2021,51491,53.77,1300000,BRL,Part.mais ant.,78266.79,0,0,620738.48,5766.14,5766.14,78266.79
5ffe06aec5f47351ceea4c03,6600269,2,EBP - EMPRESA BRASILEIRA DE,13873.39,V001,52256,16.11.2020,54410,0,0,BRL,Verif.estática,29744,78177.39,0,34560,13200,15000,29744
5ffe0c8bc5f47351cef22381,1336083,EE,PAPELES NACIONALES S.A.,12577779.36,C090,73398,30.12.2020,73398,91.53,13741500,USD,Part.mais ant.,2130225.52,0,0,10447553.84,158750.64,158750.64,2130225.52
5ffe1015c5f47351cef5daf7,1333257,ED,CARIBBEAN CEMENT COMPANY LTD,4943091.42,C120,73254,07.12.2020,73254,89.93,5496600,USD,Verif.estática,3073969.03,0,0,1869122.39,94694.4,94694.4,3073969.03
5ffe1129c5f47351cef747ea,1333254,ED,CARIBBEAN CEMENT COMPANY LTD,5432718.3,C120,73254,07.12.2020,73254,98.84,5496600,USD,Verif.estática,3563595.91,0,0,1869122.39,105792,105792,3563595.91
5ffe148ac5f47351cefac681,1333250,ED,CARIBBEAN CEMENT COMPANY LTD,5432718.3,C120,73254,07.12.2020,73254,98.84,5496600,USD,Verif.estática,3563595.91,0,0,1869122.39,211584,211584,3563595.91
5ffe1783c5f47351cefea144,6647323,3,BIC AMAZONIA S.A,699005.27,V017,51491,12.01.2021,51491,53.77,1300000,BRL,Part.mais ant.,78266.79,0,0,620738.48,4408.8,4408.8,78266.79
5ffe2f04c5f47351ce15e95f,6580147,RAJ,ANTARES BRASIL INDUSTRIA E COMERCIO,217005.25,V001,48171,14.10.2020,48171,0,0,BRL,Data cliente,310532.92,429627.14,0,97911.03,25299.65,28749.6,310532.92
5ffe364fc5f47351ce1e9b38,6613706,CB-,DOCILE ALIMENTOS LTDA,1451537.03,V049,59470,01.12.2020,59470,58.06,2500000,BRL,Verif.estática,297814.96,0,0,1153722.07,132050.22,166023.9,297814.96
5ffe3a04c5f47351ce22e8de,6642679,4,TROPICAL NORDESTE FRUIT,123212.21,V008,63039,05.01.2021,63039,999.99,0,BRL,Verif.estática,99699.6,511.39,0,24024,31711.68,36036,99699.6
5ffe5961c5f47351ce44e78a,6591605,RAJ,"ARO EXPORTACAO, IMPORTACAO, IND COM",38959.66,V001,6261,30.10.2020,6261,0,0,BRL,Data cliente,47324.18,41503.76,0,44780.08,19282.4,27042.39,47324.18
5ffe7817c5f47351ce63de87,6556515,3,CARINO INGREDIENTES LTDA,532535.77,V027,23246,16.09.2020,23246,106.51,500000,BRL,Verif.estática,274337.14,0,0,258198.63,32414.6,7010,274337.14
5ffedf7bc5f47351cecf7688,6560299,4,ICOMETAL INDUSTRIA E COMERCIO,255821.48,V008,49500,21.09.2020,49500,85.27,300000,BRL,Verif.estática,172556.77,0,0,83264.71,28583.37,30631.29,172556.77
5ffee5efc5f47351ced5c31d,56615316,F4,FORTIS TRADING LTD,5102287.45,C060,60995,25.06.2020,60995,18.68,27318500,USD,Part.mais ant.,198435.03,0,0,4903852.42,12050.94,0,198435.03
5ffefb9ac5f47351cef0e16a,1337144,4,HELIX SEMENTES E MUDAS LTDA,297826.5,V009,67697,11.01.2021,67697,76.37,390000,BRL,Verif.estática,280976.01,0,0,16850.49,3633.3,4335.19,280976.01
5ffefc12c5f47351cef15826,6614211,4,MONSANTO DO BRASIL LTDA,5188219.56,V070,6724,02.12.2020,15778,94.33,5500000,BRL,Part.mais ant.,1774641.53,0,0,3413578.03,40822.85,50479.87,1774641.53
5ffeffe7c5f47351cef6f175,6648266,R0,MEIRELES IND E COM EIRELI,96284.2,V001,83107,13.01.2021,83107,0,0,BRL,Data cliente,0,98787.48,0,2503.28,67522.62,86278.32,0
5fff003ac5f47351cef7374f,56615981,F3,KAWAGRAF EMBALAGENS LTDA,580643.03,V022,2706,13.11.2020,2706,38.71,1500000,BRL,Verif.estática,0,0,0,580643.03,40155.77,51418.98,0
5fff01b3c5f47351cef87435,56615982,F3,KAWAGRAF EMBALAGENS LTDA,909653.09,V022,2706,09.12.2020,2706,60.64,1500000,BRL,Verif.estática,287898.68,0,0,580643.03,32106.03,41111.38,329010.06
5fff51aac5f47351ce48ed93,1336532,MA+,BRASICAL INDUSTRIA E TRANSP. LTDA,442446.5,V044,15946,05.01.2021,15946,68.07,650000,BRL,Verif.estática,2577.06,0,0,439869.44,599336.7,783224.08,2577.06
5fff51c0c5f47351ce4903cf,6612647,3,SANJO - COOP AGRICOLA DE SAO JOAQUI,828353.49,V009,3105,30.11.2020,3105,66.27,1250000,BRL,Verif.estática,576267.53,0,0,252085.96,90684,103050,576267.53
5fff5b1fc5f47351ce510857,6601661,4,UNIFI DO BRASIL LTDA,556488.84,V010,3960,16.11.2020,3960,69.56,800000,BRL,Verif.estática,448573.6,0,0,107915.24,27179.68,14529.1,448573.6
5fff5ebbc5f47351ce5429c9,6649300,4,PARAIPABA AGROINDUSTRIAL LTDA - EPP,912944.51,V151,31071,13.01.2021,31071,130.42,700000,BRL,Verif.estática,709573.27,0,0,203371.24,21120,24000,709573.27
5fff6daac5f47351ce645bd6,6626777,2,ALLIANCE ONE BRASIL EXPORTADORA.,3358069.35,V010,4432,15.12.2020,53547,83.95,4000000,BRL,Verif.estática,1629371.55,0,0,1728697.8,511968.6,590733,1629371.55
5fff6e09c5f47351ce64cc64,6648755,2,CLIMAZON INDUSTRIAL LTDA.,5766999.45,V021,58678,13.01.2021,58678,115.34,5000000,BRL,Verif.estática,2853470.4,0,0,2913529.05,12280,12280,2853470.4
5fff7657c5f47351ce6f0a81,1321466,RA,LUIS GONZALO S.A.I.C.,154086.74,PANT,78821,02.09.2020,78821,0,0,USD,Verif.estática,0,487799.11,0,333712.37,30738,30738,0
5fffc6a5c5f47351cecf6927,6643397,4,HOXXIS GESTAO DE SUPRIM E FAB DE,1257853.37,V038,25221,06.01.2021,51663,91.81,1370000,BRL,Verif.estática,383162.57,0,0,874690.8,55087.48,70538.84,383162.57
60002d26c5f47351ce4e8b61,6648784,4,NORVINCO INDUSTRIA DE EMBALAGEM,1301553.57,V001,15293,13.01.2021,15293,325.39,400000,BRL,Verif.estática,360289.27,178621.59,0,1119885.89,5611.95,6696.08,360289.27
60002d88c5f47351ce4edfa9,6648742,4,NORVINCO INDUSTRIA DE EMBALAGEM,1308584.45,V001,15293,13.01.2021,15293,327.15,400000,BRL,Verif.estática,367320.15,178621.59,0,1119885.89,5972.19,7125.91,367320.15
60002defc5f47351ce4f3b32,6649364,4,NORVINCO INDUSTRIA DE EMBALAGEM,1316066.66,V001,15293,13.01.2021,15293,329.02,400000,BRL,Verif.estática,374802.36,178621.59,0,1119885.89,82715.6,98694.75,374802.36
60002e16c5f47351ce4f5a64,6539670,4,PROMAX PRODS. MAXIMOS S/A  IND. COM,233470.66,V010,6502,27.08.2020,6501,58.37,400000,BRL,Verif.estática,176788.41,0,0,56682.25,27911.41,74171.53,176788.41
60002e54c5f47351ce4f9666,1289613,4,M.E.S COMÉRCIO LTDA - ME,254197.24,C030,61803,04.12.2019,61803,83,306250,BRL,Verif.estática,219354.91,0,0,34842.33,97440,97440,219354.91
60003c77c5f47351ce5c3cdb,6620336,4,ESMALTEC S/A.,4941541.44,V474,27583,08.12.2020,27583,98.83,5000000,BRL,Verif.estática,2056797.48,0,0,2884743.96,13480.8,18906,2056797.48
60003ecac5f47351ce5e3217,56618521,F4,KAMARO ARTES GRAFICAS LTDA,479011.72,V025,46573,02.12.2020,46573,23.95,2000000,BRL,Data cliente,0,1572.7,0,480584.42,97624.77,116484.89,0
60004039c5f47351ce5f68ba,6566905,4,MADSON ELETROMETALURGICA LTDA.,706295.77,V006,4224,29.09.2020,4224,88.29,800000,BRL,Verif.estática,486890.92,85630.45,0,305035.3,9900,11385,486890.92
600042f6c5f47351ce62d1b0,6648871,4,C VALE - COOPERATIVA AGROINDUSTRIAL,2079105.05,V009,19623,13.01.2021,7233,74.25,2800000,BRL,Data cliente,1392252.68,0,0,686852.37,272976,310200,1392252.68
6000478fc5f47351ce67d622,6647934,4,HORTA E ARTE ALIMENTOS ORGANICOS,15168.3,V230,79320,12.01.2021,79320,11.56,131250,BRL,Part.mais ant.,11682.57,0,0,3485.73,9430,13225,11682.57
600048a5c5f47351ce69690f,56608090,F2,GUEDIKIAN IMPRESORES S.A,4254483.11,C060,46792,24.09.2020,46792,25.05,16982400,USD,Part.mais ant.,147178.49,18274.72,0,4125579.34,26612.15,0,147178.49
60004c17c5f47351ce6c7b05,6648798,2,CLIMAZON INDUSTRIAL LTDA.,3049109.81,V021,58678,13.01.2021,58678,60.98,5000000,BRL,Verif.estática,111597.2,0,0,2937512.61,14582.4,14582.4,111597.2
600050b7c5f47351ce723406,1335018,RA,EBCAL INDUSTRIA E COMERCIO DE CAL L,46505.96,PANT,77485,21.12.2020,77485,0,0,BRL,Data cliente,56190.48,102696.44,0,0,16500.46,21563.1,56190.48
600052bec5f47351ce748b78,6574648,4,AQUAFAST PRODUTOS DE LIMPEZA,935024.69,V017,70080,07.10.2020,70080,66.79,1400000,BRL,Verif.estática,510065.38,0,0,424959.31,90887.16,15607.8,510065.38
6000616ec5f47351ce8484ab,1337414,4,BRAS ONDA PAP ONDULADO LTDA,4955746.85,PANT,3587,13.01.2021,3587,999.99,0,BRL,Verif.estática,83994.65,0,0,4871752.2,675637.03,806157.82,83994.65
6000710dc5f47351ce92d501,6649361,4,PHILIP MORRIS BRASIL IND.E COM LTDA,2141007.83,V017,19083,13.01.2021,19083,13.81,15500000,BRL,Part.mais ant.,0,0,0,2141007.83,116531.91,162438.42,0
60007df2c5f47351cea1220d,6595824,CB-,DOCILE NORDESTE - IND E COM,1948798.24,V049,59470,06.11.2020,59870,77.95,2500000,BRL,Verif.estática,771629.99,0,0,1177168.25,5956.9,8354.19,771629.99
60007ffac5f47351cea3dcf4,6650008,4,UNILEVER BRASIL INDUSTRIAL LTDA,74490684.66,V448,6242,14.01.2021,14047,70.27,106000000,BRL,Part.mais ant.,8733341.51,0,0,65757343.15,7156.44,8132.32,8733341.51
60008d8fc5f47351ceb07c22,6579021,RA,COMPANHIA ALIMENTICIA DO,19259.03,V001,60175,14.10.2020,34707,0,0,BRL,Verif.estática,18812.13,56478.72,0,18407.56,17295.93,19654.47,18812.13
60009138c5f47351ceb42c21,6635663,4,JORSA EMBALAGENS LTDA,1241697.55,V027,6898,23.12.2020,6898,108.92,1140000,BRL,Verif.estática,368094.84,0,0,873602.71,17414.36,9285.89,368094.84
600096dcc5f47351ceba314c,6646360,2,CLIMAZON INDUSTRIAL LTDA.,3072223.62,V021,58678,11.01.2021,58678,61.44,5000000,BRL,Verif.estática,107823.01,0,0,2964400.61,5130000,5130000,107823.01
60009959c5f47351cebd8355,6638967,R0,QUIMIFINISH IND. E COM. DE PROD.,0,V006,84743,29.12.2020,84743,0,0,BRL,Verif.estática,0,0,0,0,35847.6,50274.08,0
60009b23c5f47351cec08a28,1337151,R0,CARVOPACK INDUSTRIA DE,87550.44,V001,67082,11.01.2021,67082,0,0,BRL,Data cliente,0,87550.44,0,0,25027.81,29862.72,0
6000aa69c5f47351ced272fd,6620338,4,ESMALTEC S/A.,4980454.27,V474,27583,08.12.2020,27583,99.61,5000000,BRL,Verif.estática,2049773.1,0,0,2930681.17,13480.8,18906,2049773.1
6000acb1c5f47351ced5e8aa,6620346,4,LG ELETRONICS DO BRASIL LTDA,13953298.71,V577,59564,08.12.2020,59564,58.14,24000000,BRL,Part.mais ant.,2687891.48,0,0,11265407.23,13838,13838,2687891.48
6000b056c5f47351ceda9aa8,6650231,false,ELECTROLUX DO BRASIL SA,232997.82,V342,63856,14.01.2021,67045,999.99,0,BRL,Verif.estática,144918.71,0,0,88079.11,16650,16650,144918.71
6000b55bc5f47351cedfaada,6606087,4,NORSA REFRIGERANTES LTDA,2940635.13,V431,20659,22.11.2020,61669,73.52,4000000,BRL,Data cliente,368536.79,0,0,2572098.34,31254.34,43832.31,368536.79
6000bc38c5f47351cee5cf2e,6650362,3,COOP. AGRI. MISTA DE VARZEA ALEGRE,432789.33,V241,83130,14.01.2021,83130,96.18,450000,BRL,Verif.estática,139626.46,0,0,293162.87,45705.47,51938.04,139626.46
6000d0c3c5f47351cef83adc,1328240,4,FAB DE PAPEL E PAP NSA PENHA S/A,13116286.85,V010,511,26.10.2020,511,93.69,14000000,BRL,Verif.estática,8266993.6,0,0,4849293.25,1463956.8,1182099.35,8266993.6
6000eafac5f47351ce169b7d,6582747,CB+,TECIDOS E ARMARINHOS MIGUEL,733233.11,V006,55727,18.10.2020,55727,73.32,1000000,BRL,Verif.estática,616286.73,0,0,116946.38,241296,157665,616286.73
6000ec43c5f47351ce17c39c,6585989,RA,CALIMAN AGRICOLA S/A,29320.02,V001,17426,20.10.2020,17426,0,0,BRL,Verif.estática,121787.97,274944.13,0,123836.14,26095.8,28060,121787.97
60017a03c5f47351ceab5d04,1336934,3,MAPEL IND COM EMBS LTDA,152315.05,V001,20028,08.01.2021,20028,60.93,250000,BRL,Verif.estática,68302.25,94693.29,0,178706.09,79361.99,94693.29,68302.25
60017a4fc5f47351ceab9b3f,1334589,R0,CARVOPACK INDUSTRIA DE,57687.72,V001,67082,17.12.2020,67082,0,0,BRL,Data cliente,29862.72,87550.44,0,0,48347.78,57687.7,29862.72
60017ba2c5f47351cead5be0,6586137,false,COMPANHIA BRASILEIRA DE VIDROS,46163.9,V001,66613,20.10.2020,66613,0,0,BRL,Verif.estática,0,46163.9,0,0,32916.89,46163.93,0
60017cabc5f47351ceaecdad,1335735,4,FAB DE PAPEL E PAP NSA PENHA S/A,13116286.86,V010,511,28.12.2020,511,93.69,14000000,BRL,Verif.estática,8120257.2,0,0,4996029.66,296557.63,379738.41,8120257.2
60018351c5f47351ceb6d464,6650492,4,CARAMURU ALIMENTOS S/A,390193.85,V010,16850,15.01.2021,2846,999.99,0,BRL,Verif.estática,141147.44,0,0,249046.41,47184.44,50735.95,141147.44
60018533c5f47351ceb87625,6612405,RA,FRUCTUS VITA AGRICULTURA,21648.8,V001,76798,30.11.2020,76798,999.99,0,BRL,Verif.estática,33865.75,45156,0,32939.05,15118.4,17180,33865.75
60018e2cc5f47351cec05f35,6589921,CA+,FRANGO NUTRIBEM LTDA,99841.57,V444,75399,27.10.2020,75399,90.77,110000,BRL,Verif.estática,36212,0,0,63629.57,72324,58800,36212
60019dcec5f47351ced2a2ce,56624002,F4,SFELIX EMBALAGENS LTDA - EPP,10633.96,V007,63062,08.01.2021,63792,2.66,400000,BRL,Verif.estática,10633.96,0,0,0,124394.34,148425.07,10633.96
60019e86c5f47351ced3c589,1331865,RE,KLABIN FOREST PRODUCTS COMPANY,90045331.99,C180,50010,25.11.2020,50010,999.99,0,USD,Verif.estática,6152278.4,0,0,11054504.54,52071.22,52071.22,32195672.67
6001a023c5f47351ced5921b,1331643,RE,KLABIN FOREST PRODUCTS COMPANY,90045331.99,C180,50010,24.11.2020,50010,999.99,0,USD,Verif.estática,6152278.4,0,0,11054504.54,105856.17,105856.17,32195672.67
6001a297c5f47351ced92221,6644460,CB+,QUIMICA AMPARO LTDA,28126625.61,V020,19790,08.01.2021,19790,43.95,64000000,BRL,Part.mais ant.,14304304.4,0,0,13822321.21,50997.44,71520.8,14304304.4
6001a46dc5f47351cedb4c3b,6605184,4,GRUPO TOTAL BRASIL INDUSTRIA,1885516.99,V117,61064,20.11.2020,61064,75.42,2500000,BRL,Verif.estática,710474.69,0,0,1175042.3,14504.16,20341.2,710474.69
6001a806c5f47351cede6c0b,56624415,FB-,PROCTER E GAMBLE DO BRASIL LTDA,8622618.86,V010,50069,14.01.2021,82987,71.86,12000000,BRL,Part.mais ant.,149186.67,0,0,8473432.19,9043.92,9043.92,149186.67
6001b326c5f47351ceeb1caa,6540893,CB-,REPLAST INDUSTRIA E,810937.64,V114,54667,31.08.2020,19285,81.09,1000000,BRL,Verif.estática,413992.01,0,0,396945.63,29703.17,38816.64,413992.01
6001b421c5f47351ceebff3b,6588126,2,COTEMINAS S/A,735861.25,V027,10026,22.10.2020,38906,73.59,1000000,BRL,Verif.estática,164270.94,0,0,571590.31,6707.58,7713.72,164270.94
6001b435c5f47351ceec0f32,6588111,2,COTEMINAS S/A,735861.25,V027,10026,22.10.2020,38906,73.59,1000000,BRL,Verif.estática,164270.94,0,0,571590.31,5590.48,6429.05,164270.94
6001b6f1c5f47351ceee5aa4,1330111,4,MINERACAO BELOCAL LTDA,1506811.62,V027,37336,10.11.2020,71155,50.23,3000000,BRL,Verif.estática,1099813.81,77474.04,0,484471.85,33973.41,42010.13,1099813.81
6001b7cec5f47351ceef2c20,6597086,4,LG ELETRONICS DO BRASIL LTDA,14227751.21,V577,59564,10.11.2020,59564,59.28,24000000,BRL,Part.mais ant.,2782394.29,0,0,11445356.92,750,750,2782394.29
6001c7b2c5f47351cefffe11,6651069,3,ZUPPANI INDUSTRIAL LTDA,208714.63,V102,25145,15.01.2021,25145,86.96,240000,BRL,Verif.estática,108280.75,0,0,100433.88,47206.8,58374,108280.75
6001c7d8c5f47351ce002052,1334205,RA,JARI CELULOSE PAPEL E EMB S/A,371691.79,V001,51525,15.12.2020,60533,0,0,BRL,Verif.estática,0,356980.12,0,14711.67,242548.84,130129.27,0
6001cbd1c5f47351ce042b6e,6649493,2,FAZENDA VALE VERDE COMERCIO,10140.68,V001,80430,14.01.2021,80430,0,0,BRL,Verif.estática,0,10140.68,0,0,7759.74,10140.57,0
6001de17c5f47351ce186fae,6617273,2,JULIATTO - FOGGIATTO & CIA LTDA,25410,V001,46773,04.12.2020,46773,0,0,BRL,Data cliente,0,25410,0,0,20328,23100,0
6001e383c5f47351ce1d857d,6594729,4,COCAMAR COOPERATIVA AGROINDUSTRIAL,4848123.73,V027,21049,04.11.2020,32247,220.37,2200000,BRL,Verif.estática,22541.2,0,0,4825582.53,131676.15,149632,22541.2
6001e570c5f47351ce2140dd,1335666,EF,SYNGENTA AGRO SOCIEDAD ANONINA,62178.58,V017,71731,28.12.2020,71731,5.91,1052340,USD,Verif.estática,62178.58,0,0,0,135500,164646.06,62178.58
6001e8b7c5f47351ce2573d7,1337343,14,HOLCIM (ARGENTINA) SA,22005492.06,V021,71701,12.01.2021,71701,80.43,27360840,USD,Verif.estática,4475770.32,0,0,17529721.74,148975.2,183239.5,4475770.32
6001e8e1c5f47351ce25a06d,1337346,14,HOLCIM (ARGENTINA) SA,22005492.06,V021,71701,12.01.2021,71701,80.43,27360840,USD,Verif.estática,4475770.32,0,0,17529721.74,93337.5,115365.17,4475770.32
6001e90bc5f47351ce25c416,1337342,14,HOLCIM (ARGENTINA) SA,22005492.06,V021,71701,12.01.2021,71701,80.43,27360840,USD,Verif.estática,4475770.32,0,0,17529721.74,163162.5,200689.9,4475770.32
6001ea4cc5f47351ce26bc07,1337332,12,PB LEINER ARGENTINA S.A.,663994.28,V010,71697,12.01.2021,71697,84.13,789255,USD,Verif.estática,429000.25,0,0,234994.03,24000,29112,429000.25
6001ecc5c5f47351ce292534,6623657,4,PHILIP MORRIS BRASIL IND.E COM LTDA,2851009.95,V017,19083,11.12.2020,19083,18.39,15500000,BRL,Part.mais ant.,431207.81,0,0,2419802.14,50413.24,22696.91,431207.81
6001eee8c5f47351ce2affaf,1336060,false,BOM JESUS AGROPECUARIA LTDA,79315.83,PANT,67818,30.12.2020,67818,0,0,BRL,Data cliente,0,79315.83,0,0,64142.37,79315.83,0
6001f9eac5f47351ce3556d3,6603349,4,ATIVAONLINE EDITORA E INDUSTRIA,43720.66,V017,68808,18.11.2020,68808,999.99,0,BRL,Verif.estática,27932.62,0,0,15788.04,9686.25,13584.38,27932.62
6001f9ffc5f47351ce3565ec,6612468,RA,HACATA COMERCIO E INDUSTRIA LTDA,8102.5,V001,67477,30.11.2020,67477,0,0,BRL,Verif.estática,0,8102.5,0,0,6644.1,8102.56,0
6001fa74c5f47351ce35c0d6,6585895,RA,CALIMAN AGRICOLA S/A,1260.03,V001,17426,20.10.2020,17426,0,0,BRL,Verif.estática,121901.61,246997.78,0,123836.14,24063.9,25875.16,121901.61
60020b6fc5f47351ce47880b,6613598,4,BAGLEY DO BRASIL ALIMENTOS LTDA,4252899.29,V020,35210,01.12.2020,37635,94.51,4500000,BRL,Verif.estática,871022.34,0,0,3381876.95,29410.13,29410.13,871022.34
60020e90c5f47351ce4bc0d4,6651531,4,BRF S.A,75892001.87,V070,58021,15.01.2021,59472,108.03,70250000,BRL,Verif.estática,49684137.1,0,0,26207864.77,10101.94,11224.3,49684137.1
60020fa9c5f47351ce4d3bee,6648814,CB-,MERCURIO ALIMENTOS S/A,568455.9,V008,59985,13.01.2021,59985,86.13,660000,BRL,Verif.estática,517067,0,0,51388.9,64425.75,69275,517067
